# m[Msun] r[Rsun] L[Lsun] T[K] Q[/s] Sdd[mJy kpc2]
         1.7390              3.1480              1153.2              18953.             0.78286E+044        0.89996             0.38647E-003
         1.7555              3.1621              1164.6              18957.             0.79278E+044        0.91135             0.38755E-003
         1.7734              3.1790              1175.8              18952.             0.79749E+044        0.91677             0.38613E-003
         1.7911              3.2062              1183.2              18901.             0.77411E+044        0.88989             0.37247E-003
         1.8087              3.2289              1192.1              18869.             0.76286E+044        0.87697             0.36432E-003
         1.8266              3.2407              1205.2              18887.             0.78074E+044        0.89751             0.36879E-003
         1.8453              3.2588              1216.6              18879.             0.78360E+044        0.90081             0.36668E-003
         1.8637              3.2833              1225.5              18842.             0.76953E+044        0.88463             0.35749E-003
         1.8821              3.3081              1234.2              18805.             0.75506E+044        0.86800             0.34829E-003
         1.9014              3.3304              1244.5              18781.             0.74874E+044        0.86073             0.34252E-003
         1.9196              3.3552              1253.1              18744.             0.73426E+044        0.84408             0.33358E-003
         1.9385              3.3736              1264.6              18735.             0.73651E+044        0.84667             0.33157E-003
         1.9586              3.3986              1274.3              18702.             0.72522E+044        0.83369             0.32398E-003
         1.9784              3.4216              1284.7              18677.             0.71801E+044        0.82541             0.31818E-003
         1.9986              3.4503              1293.2              18629.             0.69947E+044        0.80409             0.30793E-003
         2.0191              3.4769              1302.7              18592.             0.68640E+044        0.78907             0.29997E-003
         2.0392              3.4987              1313.7              18573.             0.68295E+044        0.78510             0.29596E-003
         2.0597              3.5271              1322.6              18529.             0.66655E+044        0.76625             0.28691E-003
         2.0800              3.5450              1335.2              18527.             0.67167E+044        0.77214             0.28638E-003
         2.1002              3.5739              1343.7              18480.             0.65428E+044        0.75215             0.27722E-003
         2.1215              3.6073              1351.2              18420.             0.63108E+044        0.72548             0.26590E-003
         2.1416              3.6426              1357.3              18352.             0.60394E+044        0.69428             0.25332E-003
         2.1634              3.6760              1365.2              18294.             0.58357E+044        0.67086             0.24336E-003
         2.1841              3.7106              1372.0              18232.             0.56117E+044        0.64510             0.23286E-003
         2.2061              3.7386              1382.0              18196.             0.55129E+044        0.63375             0.22711E-003
         2.2271              3.7728              1389.1              18137.             0.53174E+044        0.61127             0.21793E-003
         2.2503              3.8062              1398.0              18086.             0.51621E+044        0.59343             0.21022E-003
         2.2730              3.8418              1405.7              18027.             0.49766E+044        0.57210             0.20155E-003
         2.2949              3.8728              1414.6              17983.             0.48523E+044        0.55781             0.19529E-003
         2.3166              3.9089              1421.6              17922.             0.46543E+044        0.53505             0.18639E-003
         2.3401              3.9440              1430.0              17868.             0.44957E+044        0.51681             0.17898E-003
         2.3635              3.9799              1438.1              17812.             0.43338E+044        0.49820             0.17156E-003
         2.3873              4.0173              1445.9              17753.             0.41646E+044        0.47875             0.16397E-003
         2.4115              4.0555              1453.7              17693.             0.39996E+044        0.45978             0.15663E-003
         2.4363              4.0944              1461.7              17633.             0.38409E+044        0.44153             0.14959E-003
         2.4613              4.1273              1471.9              17593.             0.37507E+044        0.43117             0.14507E-003
         2.4872              4.1704              1479.1              17523.             0.35737E+044        0.41082             0.13755E-003
         2.5108              4.2133              1485.0              17451.             0.33957E+044        0.39036             0.13018E-003
         2.5365              4.2567              1492.0              17383.             0.32379E+044        0.37222             0.12355E-003
         2.5604              4.2997              1498.2              17313.             0.30839E+044        0.35451             0.11719E-003
         2.5873              4.3448              1505.3              17244.             0.29377E+044        0.33771             0.11110E-003
         2.6132              4.3912              1511.6              17170.             0.27875E+044        0.32044             0.10498E-003
         2.6385              4.4372              1517.7              17098.             0.26490E+044        0.30453             0.99371E-004
         2.6634              4.4823              1523.8              17029.             0.25229E+044        0.29002             0.94257E-004
         2.6901              4.5291              1530.5              16959.             0.23872E+044        0.27442             0.88798E-004
         2.7171              4.5808              1535.7              16878.             0.22245E+044        0.25572             0.82463E-004
         2.7447              4.6348              1540.6              16793.             0.20641E+044        0.23729             0.76275E-004
         2.7732              4.6902              1545.6              16707.             0.19133E+044        0.21995             0.70473E-004
         2.8010              4.7470              1549.8              16618.             0.17692E+044        0.20338             0.64986E-004
         2.8285              4.8046              1553.8              16528.             0.16339E+044        0.18783             0.59866E-004
         2.8560              4.8620              1557.9              16441.             0.15125E+044        0.17387             0.55273E-004
         2.8837              4.9200              1561.8              16355.             0.14010E+044        0.16105             0.51067E-004
         2.9121              4.9818              1565.2              16262.             0.12900E+044        0.14830             0.46919E-004
         2.9417              5.0465              1568.4              16165.             0.11833E+044        0.13603             0.42952E-004
         2.9728              5.1134              1571.9              16068.             0.10848E+044        0.12470             0.39288E-004
         3.0026              5.1821              1574.2              15967.             0.98005E+043        0.11266             0.35443E-004
         3.0318              5.2513              1576.2              15866.             0.87337E+043        0.10040             0.31546E-004
         3.0607              5.3215              1577.8              15766.             0.77703E+043        0.89325E-001        0.28036E-004
         3.0897              5.3929              1579.3              15665.             0.69012E+043        0.79334E-001        0.24877E-004
         3.1190              5.4656              1580.8              15564.             0.61376E+043        0.70556E-001        0.22104E-004
         3.1491              5.5418              1581.8              15459.             0.54274E+043        0.62392E-001        0.19533E-004
         3.1805              5.6216              1582.6              15350.             0.47843E+043        0.54999E-001        0.17211E-004
         3.2136              5.7071              1582.9              15236.             0.41838E+043        0.48096E-001        0.15047E-004
         3.2460              5.7963              1582.0              15116.             0.36382E+043        0.41824E-001        0.13092E-004
         3.2783              5.8905              1580.0              14990.             0.31450E+043        0.36154E-001        0.11332E-004
         3.3111              5.9877              1577.8              14862.             0.28012E+043        0.32202E-001        0.10108E-004
         3.3447              6.0899              1574.9              14731.             0.24878E+043        0.28599E-001        0.89931E-005
         3.3800              6.1988              1571.5              14593.             0.21946E+043        0.25228E-001        0.79502E-005
         3.4141              6.3115              1566.9              14451.             0.19316E+043        0.22205E-001        0.70183E-005
         3.4479              6.4313              1560.8              14302.             0.16864E+043        0.19387E-001        0.61511E-005
         3.4820              6.5574              1554.0              14148.             0.14675E+043        0.16870E-001        0.53760E-005
         3.5518              6.8255              1539.0              13834.             0.91996E+042        0.10576E-001        0.34031E-005
         3.6231              7.1393              1517.3              13479.             0.45103E+042        0.51849E-002        0.16923E-005
         3.6960              7.5143              1487.7              13074.             0.20085E+042        0.23089E-002        0.76862E-006
         3.7705              7.9766              1447.6              12603.             0.91415E+041        0.10509E-002        0.35952E-006
         3.8466              8.6145              1387.6              12000.             0.32044E+041        0.36837E-003        0.13147E-006
         3.9245              9.7954              1273.4              11014.             0.60020E+040        0.68997E-004        0.26833E-007
         4.0031              20.909              1433.0              7764.5             0.27294E+035        0.31377E-009        0.10843E-012
         4.0837              27.311              2027.2              7409.2             0.43125E+034        0.49576E-010        0.12111E-013
         4.1649              31.302              2319.0              7157.3             0.97598E+033        0.11220E-010        0.23960E-014
         4.2478              34.256              2521.0              6986.2             0.44271E+033        0.50893E-011        0.99975E-015
         4.3323              36.648              2691.6              6865.8             0.32129E+033        0.36934E-011        0.67956E-015
         4.4185              38.619              2847.6              6783.1             0.25455E+033        0.29263E-011        0.50891E-015
         4.5065              40.258              2997.9              6729.6             0.23018E+033        0.26461E-011        0.43711E-015
         4.5962              41.596              3146.6              6701.1             0.22646E+033        0.26033E-011        0.40973E-015
         4.6876              42.663              3295.5              6693.7             0.23063E+033        0.26513E-011        0.39842E-015
         4.7808              43.461              3445.8              6706.4             0.25296E+033        0.29080E-011        0.41794E-015
         4.8759              44.019              3598.3              6736.2             0.27903E+033        0.32077E-011        0.44147E-015
         4.9728              44.383              3754.5              6780.2             0.33201E+033        0.38167E-011        0.50344E-015
         5.0717              44.581              3914.8              6836.2             0.42194E+033        0.48505E-011        0.61360E-015
         5.1726              44.627              4081.5              6904.3             0.55623E+033        0.63942E-011        0.77584E-015
         5.2755              44.551              4255.3              6982.6             0.73634E+033        0.84648E-011        0.98513E-015
         5.3804              44.435              4438.7              7065.8             0.11363E+034        0.13062E-010        0.14574E-014
         5.4875              44.206              4632.1              7160.0             0.19956E+034        0.22940E-010        0.24526E-014
         5.5967              43.917              4835.9              7261.3             0.35707E+034        0.41048E-010        0.42036E-014
         5.7081              43.558              5049.4              7370.3             0.81501E+034        0.93692E-010        0.91891E-014
         5.8218              43.144              5280.3              7488.9             0.16802E+035        0.19315E-009        0.18115E-013
         5.9378              42.693              5524.7              7613.9             0.41991E+035        0.48271E-009        0.43270E-013
         6.0561              42.217              5783.5              7744.9             0.97292E+035        0.11184E-008        0.95770E-013
         6.1769              41.697              6059.3              7884.4             0.42883E+036        0.49297E-008        0.40291E-012
         6.3001              41.139              6353.3              8032.2             0.12427E+037        0.14286E-007        0.11136E-011
         6.4259              40.561              6668.6              8187.8             0.59941E+037        0.68906E-007        0.51172E-011
         6.5572              40.144              7045.7              8344.2             0.11471E+038        0.13187E-006        0.92690E-011
         6.6880              39.444              7388.1              8518.3             0.20918E+038        0.24046E-006        0.16119E-010
         6.8227              38.897              7801.0              8695.4             0.47915E+038        0.55082E-006        0.34968E-010
         6.9588              38.245              8216.0              8883.6             0.11339E+039        0.13034E-005        0.78567E-010
         7.0987              37.678              8700.0              9079.2             0.21080E+039        0.24233E-005        0.13794E-009
         7.2410              37.025              9202.0              9288.3             0.38426E+039        0.44174E-005        0.23773E-009
         7.3867              36.380              9759.9              9509.2             0.81680E+039        0.93897E-005        0.47644E-009
         7.5351              35.683              10355.              9744.6             0.16927E+040        0.19459E-004        0.93066E-009
         7.6869              34.968              11007.              9995.2             0.35791E+040        0.41144E-004        0.18512E-008
         7.8417              34.205              11708.              10263.             0.76248E+040        0.87653E-004        0.37075E-008
         7.9999              33.407              12472.              10551.             0.17125E+041        0.19686E-003        0.78170E-008
         8.1613              32.559              13291.              10858.             0.41086E+041        0.47231E-003        0.17599E-007
         8.3262              31.678              14180.              11188.             0.10657E+042        0.12251E-002        0.42785E-007
         8.4945              30.756              15136.              11541.             0.27307E+042        0.31391E-002        0.10271E-006
         8.6664              29.803              16173.              11920.             0.39326E+042        0.45208E-002        0.13843E-006
         8.8418              28.808              17282.              12327.             0.69589E+042        0.79998E-002        0.22924E-006
         9.0209              27.782              18478.              12764.             0.15047E+043        0.17297E-001        0.46358E-006
         9.2038              26.725              19757.              13234.             0.36398E+043        0.41842E-001        0.10488E-005
         9.3904              25.644              21119.              13737.             0.10413E+044        0.11971             0.28070E-005
         9.5808              24.551              22569.              14274.             0.23791E+044        0.27349             0.60012E-005
         9.7751              23.449              24105.              14848.             0.42249E+044        0.48568             0.99779E-005
         9.9734              22.348              25732.              15460.             0.88427E+044         1.0165             0.19564E-004
         10.176              21.249              27440.              16112.             0.19716E+045         2.2664             0.40904E-004
         10.382              20.171              29236.              16801.             0.39468E+045         4.5371             0.76854E-004
         10.592              19.104              31103.              17533.             0.75683E+045         8.7003             0.13853E-003
         10.807              18.059              33052.              18309.             0.14273E+046         16.408             0.24585E-003
         11.026              17.046              35069.              19126.             0.25238E+046         29.013             0.40971E-003
         11.249              16.070              37157.              19986.             0.31769E+046         36.521             0.48675E-003
         11.477              15.137              39298.              20883.             0.55393E+046         63.678             0.80247E-003
         11.710              14.250              41528.              21822.             0.10341E+047         118.87             0.14176E-002
         11.947              13.398              43776.              22803.             0.20225E+047         232.51             0.26303E-002
         12.189              12.598              46114.              23824.             0.39574E+047         454.94             0.48857E-002
         12.434              11.831              48403.              24884.             0.78547E+047         902.95             0.92385E-002
         12.685              11.138              50940.              25976.             0.10452E+048         1201.5             0.11681E-001
         12.940              10.472              53310.              27096.             0.12406E+048         1426.1             0.13248E-001
         13.199              9.8636              55805.              28240.             0.22120E+048         2542.8             0.22566E-001
         14.255              8.0832              63115.              32170.             0.76812E+048         8830.1             0.69285E-001
         14.540              7.6882              64264.              33135.             0.10324E+049         11868.             0.91458E-001
         14.686              7.5007              64710.              33605.             0.11786E+049         13549.             0.10369     
         14.833              7.3548              65093.              33987.             0.13069E+049         15024.             0.11430     
         14.981              7.2066              65320.              34364.             0.14268E+049         16402.             0.12435     
         15.131              7.0748              65554.              34714.             0.15421E+049         17727.             0.13392     
         15.282              6.9456              65718.              35057.             0.16585E+049         19066.             0.14367     
         15.435              6.8038              65627.              35408.             0.17523E+049         20144.             0.15201     
         15.589              6.7062              66267.              35752.             0.18672E+049         21465.             0.16041     
         15.745              6.5791              66060.              36067.             0.19550E+049         22474.             0.16848     
         15.903              6.4642              66021.              36381.             0.20505E+049         23572.             0.17681     
         16.062              6.3709              66236.              36676.             0.21521E+049         24740.             0.18497     
         16.222              6.2940              66639.              36956.             0.22425E+049         25780.             0.19158     
         16.384              6.1863              66048.              37193.             0.22868E+049         26288.             0.19711     
         16.548              6.1104              66129.              37435.             0.23565E+049         27089.             0.20287     
         16.714              6.0371              65994.              37642.             0.24101E+049         27706.             0.20791     
         17.048              5.9158              65668.              37979.             0.24926E+049         28655.             0.21610     
         17.389              5.8462              66076.              38264.             0.25798E+049         29657.             0.22227     
         17.737              5.7789              65812.              38447.             0.26164E+049         30077.             0.22633     
         18.091              5.7499              66171.              38597.             0.26692E+049         30685.             0.22965     
         18.453              5.7416              66649.              38694.             0.27138E+049         31197.             0.23180     
         18.822              5.7554              67479.              38767.             0.27668E+049         31806.             0.23342     
         19.199              5.7782              68252.              38801.             0.28074E+049         32273.             0.23417     
         19.583              5.8156              69312.              38826.             0.28577E+049         32851.             0.23472     
         19.974              5.8680              70747.              38850.             0.29239E+049         33612.             0.23528     
         20.374              5.9323              72505.              38877.             0.30040E+049         34534.             0.23587     
         20.781              5.9862              73714.              38862.             0.30500E+049         35062.             0.23556     
         21.197              6.0492              75509.              38892.             0.31325E+049         36011.             0.23618     
         21.621              6.1032              77342.              38953.             0.32249E+049         37072.             0.23738     
         22.053              6.1567              79212.              39015.             0.33179E+049         38142.             0.23846     
         22.494              6.2084              80952.              39064.             0.33819E+049         38877.             0.23784     
         22.944              6.2581              82537.              39098.             0.34419E+049         39567.             0.23741     
         23.403              6.3056              83933.              39114.             0.34971E+049         40202.             0.23720     
         23.871              6.3619              85309.              39099.             0.35573E+049         40893.             0.23739     
         24.349              6.4275              86605.              39046.             0.36216E+049         41633.             0.23807     
         24.836              6.4777              87252.              38967.             0.36424E+049         41872.             0.23766     
         25.332              6.5356              86993.              38765.             0.35661E+049         40995.             0.23337     
         25.839              6.5924              82520.              38091.             0.31674E+049         36412.             0.21852     
